콘텐츠ID,콘텐츠분류,제목,타이틀SEO,연관콘텐츠,지번주소,도로명주소,위도,경도,전화번호,성인(개인),성인(단체),청소년(개인),청소년(단체),어린이(개인),어린이(단체),노인(개인),노인(단체),국가유공자,장애인,단체적용인원,관람시간(분),비고
CONT_000000000500050,관광지,고근산(고공산),고근산(고공산),,제주특별자치도 서귀포시 서호동 1302-1,제주특별자치도 서귀포시 고근산로202번길 48,33.26679698,126.5137438,,,,,,,,,,,,,,
CONT_000000000500202,관광지,물영아리오름,물영아리오름,,제주특별자치도 서귀포시 남원읍 수망리 189,제주특별자치도 서귀포시 남원읍 태수로 552,33.3686617,126.6932064,,,,,,,,,,,,,,
CONT_000000000500612,관광지,차귀도,차귀도,,제주특별자치도 제주시 한경면 고산리 125,제주특별자치도 제주시 한경면 고산리 125,33.313435,126.148796,,,,,,,,,,,,,,
CONT_000000000500177,관광지,마방목지,마방목지,,제주특별자치도 제주시 용강동,제주특별자치도 제주시 516로 2480,33.42824,126.60599,,,,,,,,,,,,,,
CONT_000000000500186,관광지,매오름,매오름,,제주특별자치도 서귀포시 표선면 표선리 산 2,제주특별자치도 서귀포시 표선면 표선리 산 2,33.31865,126.81405,,,,,,,,,,,,,,
CONT_000000000500190,관광지,모구리오름,모구리오름,,제주특별자치도 서귀포시 성산읍 난산리 2971,제주특별자치도 서귀포시 성산읍 서성일로 260,33.4059591,126.821694,,,,,,,,,,,,,,
CONT_000000000500159,관광지,동알오름,동알오름,,제주특별자치도 서귀포시 대정읍 상모리 153,제주특별자치도 서귀포시 대정읍 상모리 153,33.207508,126.28816,,,,,,,,,,,,,,
CONT_000000000500215,관광지,바늘오름,바늘오름,,제주특별자치도 제주시 조천읍 교래리 산 108,제주특별자치도 제주시 조천읍 교래리 산 108,33.42869209,126.6682969,,,,,,,,,,,,,,
CONT_000000000500497,관광지,유건에오름,유건에오름,,제주특별자치도 서귀포시 성산읍 난산리 2302,제주특별자치도 서귀포시 성산읍 난산리 2302,33.413593,126.84679,,,,,,,,,,,,,,
CNTS_000000000021259,관광지,문석이오름,문석이오름,,제주특별자치도 제주시 구좌읍 송당리,제주특별자치도 제주시 구좌읍 송당리,33.447876,126.79623,,,,,,,,,,,,,,
CNTS_000000000021261,관광지,협재포구,협재포구,,제주특별자치도 제주시 한림읍 협재리,제주특별자치도 제주시 한림읍 협재리,33.39929,126.24321,,,,,,,,,,,,,,
CONT_000000000500604,관광지,중문색달해수욕장,중문색달해수욕장,,제주특별자치도 서귀포시 색달동 3039,제주특별자치도 서귀포시 중문관광로72번길 29-51,33.24499,126.41159,,,,,,,,,,,,,,
CNTS_000000000001158,관광지,메이즈랜드,메이즈랜드,,제주특별자치도 제주시 구좌읍 평대리 3322,제주특별자치도 제주시 구좌읍 비자림로 2134-47,33.48875,126.80093,784-3838,"11,000","9,000","9,000","7,000","8,000","6,500","8,000",,,,30,60,"연중무휴, 장애인단체 3,000원, 유공자, 경로단체 6,500원"
CNTS_000000000021525,관광지,함덕카페거리,함덕카페거리,,제주특별자치도 제주시 조천읍 함덕리,제주특별자치도 제주시 조천읍 함덕리,33.54264,126.66915,,,,,,,,,,,,,,
CONT_000000000500345,관광지,성널오름 (성판악),성널오름 (성판악),,제주특별자치도 서귀포시 남원읍 신례리,제주특별자치도 서귀포시 남원읍 신례리,33.37372,126.59245,,,,,,,,,,,,,,
CONT_000000000500004,관광지,알프스승마장포니,알프스승마장포니,,제주특별자치도 서귀포시 표선면 성읍리 475,제주특별자치도 서귀포시 표선면 서성일로 73,33.4112985,126.7819256,,,,,,,,,,,,,,
CONT_000000000500669,관광지,표선도서관,표선도서관,,제주특별자치도 서귀포시 표선면 표선리 40-65,제주특별자치도 서귀포시 표선면 표선백사로110번길 17-10,33.3237336,126.8385628,,,,,,,,,,,,,,
CONT_000000000500277,관광지,사라봉공원,사라봉공원,,제주특별자치도 제주시 사라봉동길 74 (건입동),제주특별자치도 제주시 사라봉동길 74 (건입동),33.51921,126.5473,,,,,,,,,,,,,,
CONT_000000000500205,관광지,물찻오름,물찻오름,,제주특별자치도 제주시 조천읍 교래길,제주특별자치도 제주시 조천읍 교래길,33.3983865,126.6796266,,,,,,,,,,,,,,
CONT_000000000500276,관광지,사라봉,사라봉,,제주특별자치도 제주시 건입동 388,제주특별자치도 제주시 사라봉동길 61,33.51839778,126.5439168,,,,,,,,,,,,,,
CNTS_000000000021378,관광지,제주불교성지 순례길 절로가는길 - 선정의 길,제주불교성지 순례길 절로가는길 - 선정의 길,,제주특별자치도 서귀포시 상효동 산 86-13,제주특별자치도 서귀포시 516로771번길 59,33.319935,126.59309,,,,,,,,,,,,,,
CNTS_000000000019750,관광지,남원큰엉해변,남원큰엉해변,,제주특별자치도 서귀포시 남원읍 태위로 522-17,제주특별자치도 서귀포시 남원읍 태위로 522-17,33.27338,126.70375,,,,,,,,,,,,,,
CONT_000000000500442,관광지,여미지식물원,여미지식물원,,제주특별자치도 서귀포시 색달동 2484-1,제주특별자치도 서귀포시 중문관광로 93,33.252617,126.41435,735-1100,"10,000","7,000","7,000","5,000","6,000","4,000","8,000","6,000","7,000","7,000",20,80,"연중무휴 / 도민,유공자,참전용사,복지카드소지자 성인:7,000원청소년:5,000원어린이:4,000원경로:6,000원"
CONT_000000000500672,관광지,핀크스 골프클럽,핀크스 골프클럽,,제주특별자치도 서귀포시 안덕면 상천리 산 62-3,제주특별자치도 서귀포시 안덕면 산록남로 863,33.3159979,126.387643,,,,,,,,,,,,,,
CONT_000000000500287,관광지,산방굴사,산방굴사,,제주특별자치도 서귀포시 안덕면 사계리 산 16,제주특별자치도 서귀포시 안덕면 사계리 산 16,33.243855,126.31332,,,,,,,,,,,,,,
CNTS_000000000018406,관광지,법환포구,법환포구,,제주특별자치도 서귀포시 법환동 287-3,제주특별자치도 서귀포시 막숙포로37번길 2,33.237774,126.51579,,,,,,,,,,,,,,
CNTS_200000000008894,관광지,바구스서핑스쿨,바구스서핑스쿨,,제주특별자치도 제주시 이호일동 1788-6,제주특별자치도 제주시 테우해안로 143,33.4975522,126.4495561,,,,,,,,,,,,,,
CNTS_200000000008895,관광지,차귀도유람선,차귀도유람선,,제주특별자치도 제주시 한경면 고산리 3592-1 차귀도유람선,제주특별자치도 제주시 한경면 노을해안로 1163 차귀도유람선,33.3089957,126.1658373,738-5355 ,"16,000",　,"16,000",　,"13,000",,,,,,,,"사전예약필수, 출항시간 변경 가능성 있으니 업체 확인 필수 네이버예약시 성인,청소년 18% 소인 23% 할인"
CONT_000000000500568,관광지,제주유리의성,제주유리의성,,제주특별자치도 제주시 한경면 저지리 3135-1,제주특별자치도 제주시 한경면 녹차분재로 462,33.314835,126.273445,772-7777,"11,000","9,000","9,000","7,000","8,000","6,000","9,000","9,000","9,000","9,000",30,60,"연중무휴 / 도민30% ,할인대상자 신분증 필참 / 무료주차장"
CONT_000000000500401,관광지,신양해안도로,신양해안도로,,제주특별자치도 서귀포시 성산읍 신고로,제주특별자치도 서귀포시 성산읍 신고로,33.431046,126.91553,,,,,,,,,,,,,,
CONT_000000000500326,관광지,서귀포시립기당미술관,서귀포시립기당미술관,,제주특별자치도 서귀포시 서홍동 621,제주특별자치도 서귀포시 남성중로153번길 15,33.244656,126.551796,733-1586,"1,000",700,500,300,300,200,무료,무료,,,10,60,"휴관일 : 월요일, 1/1, 설날당일, 추석당일 휴관 군인은 청소년 관람료 적용. 65세 이상(경로) 무료"
CONT_000000000500103,관광지,노루생태관찰원,노루생태관찰원,,제주특별자치도 제주시 봉개동 산 51-2,제주특별자치도 제주시 명림로 520,33.4087482,126.635052,728-3611,"1,000",800,600,500,무료,무료,,,,,20,30,"연중무휴, 체험관련 관광지로 문의"
CONT_000000000500110,관광지,높은오름,높은오름,,제주특별자치도 제주시 구좌읍 송당리 산 213-1,제주특별자치도 제주시 구좌읍 송당리 산 213-1,33.45761407,126.7930905,,,,,,,,,,,,,,
CONT_000000000500262,관광지,불탑사 (5층석탑),불탑사 (5층석탑),,제주특별자치도 제주시 삼양일동 697,제주특별자치도 제주시 원당로16길 41,33.5291414,126.5979893,,,,,,,,,,,,,,
CNTS_000000000019305,관광지,정의향교,정의향교,,제주특별자치도 서귀포시 표선면 성읍리 820-1,제주특별자치도 서귀포시 표선면 성읍서문로 14,33.4112985,126.7819256,,,,,,,,,,,,,,
CONT_000000000500267,관광지,비양도,비양도,,제주특별자치도 제주시 한림읍 협재리,제주특별자치도 제주시 한림읍 협재리,33.40883871,126.2278571,,,,,,,,,,,,,,
CNTS_200000000010333,관광지,파파빌레,파파빌레,,제주특별자치도 제주시 조천읍 와흘리 165-8,제주특별자치도 제주시 조천읍 남조로 2185,33.4634233,126.6520259,,,,,,,,,,,,,,
CNTS_200000000010342,관광지,옷귀마테마타운,옷귀마테마타운,,제주특별자치도 서귀포시 남원읍 한남리 1631-1,제주특별자치도 서귀포시 남원읍 서성로 955-117,33.3258417,126.6696618,,,,,,,,,,,,,,
CNTS_000000000021390,관광지,김녕항,김녕항,,제주특별자치도 제주시 구좌읍 김녕리 4074-2,제주특별자치도 제주시 구좌읍 김녕항1길 50-13,33.558033,126.74019,,,,,,,,,,,,,,
CNTS_000000000020013,관광지,대장금촬영지(제주민속촌),대장금촬영지(제주민속촌),,제주특별자치도 서귀포시 표선면 표선리 40-1,제주특별자치도 서귀포시 표선면 민속해안로 631-34,33.322346,126.841484,,,,,,,,,,,,,,
CONT_000000000500707,관광지,휴애리 자연생활공원,휴애리 자연생활공원,,제주특별자치도 서귀포시 남원읍 신례리 2081,"제주특별자치도 서귀포시 남원읍 신례동로 256 (신례리, 휴애리)",33.30854,126.63448,732-2114,"13,000","11,000","11,000","9,000","10,000","8,000","6,500","6,500","6,500","6,500",30,60,"연중무휴, 3자녀이상 가구 자녀 입장료 50%할인(성인제외) 도민할인 6,500원(성인) 체험요금 홈페이지 참조"
CONT_000000000500162,관광지,두산봉(말미오름),두산봉(말미오름),,제주특별자치도 서귀포시 성산읍 시흥리 산 1-5,제주특별자치도 서귀포시 성산읍 시흥리 산 1-5,33.47950858,126.8841474,,,,,,,,,,,,,,
CNTS_000000000020159,관광지,애월한담해안산책로,애월한담해안산책로,,제주특별자치도 제주시 애월읍 곽지리 1359,제주특별자치도 제주시 애월읍 곽지리 1359,33.45906,126.3106,,,,,,,,,,,,,,
CNTS_200000000007279,관광지,막숙,막숙,,제주특별자치도 서귀포시 법환동 287-3,제주특별자치도 서귀포시 막숙포로37번길 2,33.237775,126.5157941,,,,,,,,,,,,,,
CNTS_000000000022876,관광지,조천중학원 옛터,조천중학원 옛터,,제주특별자치도 제주시 조천읍 조천리 2347-1,제주특별자치도 제주시 조천읍 신북로 264,33.538307,126.640305,,,,,,,,,,,,,,
CNTS_000000000018757,관광지,한라승마장,한라승마장,,제주특별자치도 서귀포시 안덕면 동광리 산 32-2,제주특별자치도 서귀포시 안덕면 평화로 1078,33.323906,126.35258,,,,,,,,,,,,,,
CONT_000000000500344,관광지,섯알오름,섯알오름,,제주특별자치도 서귀포시 대정읍 상모리 1618,제주특별자치도 서귀포시 대정읍 상모리 1618,33.20450506,126.281676,,,,,,,,,,,,,,
CNTS_200000000007345,관광지,망장포,망장포,,제주특별자치도 서귀포시 남원읍 하례리 64-10,제주특별자치도 서귀포시 남원읍 하례망장포로 65-13,33.3420367,126.5884214,,,,,,,,,,,,,,
CONT_000000000500410,관광지,안덕계곡[출입통제중(~2021년 5월 예정],안덕계곡[출입통제중(~2021년 5월 예정],,제주특별자치도 서귀포시 안덕면 감산리 359-1,제주특별자치도 서귀포시 안덕면 일주서로 1524,33.25729495,126.352754,794-9001,무료,무료,무료,무료,무료,무료,무료,무료,,,30,40,
CNTS_200000000007535,관광지,감귤상웨빵 체험,감귤상웨빵 체험,,제주특별자치도 서귀포시 남원읍 하례리 677,제주특별자치도 서귀포시 남원읍 하례중앙로 95,33.3420367,126.5884214,,,,,,,,,,,,,,
CNTS_000000000021511,관광지,온평리 환해장성,온평리 환해장성,,제주특별자치도 서귀포시 성산읍 온평리 66-2,제주특별자치도 서귀포시 성산읍 환해장성로 732,33.418377,126.91146,,,,,,,,,,,,,,
CNTS_000000000018407,관광지,낙천리아홉굿의자마을,낙천리아홉굿의자마을,,제주특별자치도 제주시 한경면 낙천리 1916,제주시 한경면 낙수로 97,33.32757,126.22681,,,,,,,,,,,,,,
CONT_000000000500010,관광지,5.16도로숲터널,5.16도로숲터널,,제주특별자치도 서귀포시 남원읍 신례리 산 2-1,제주특별자치도 서귀포시 남원읍 신례리 산 2-1,33.36869,126.62519,,,,,,,,,,,,,,
CNTS_200000000007281,관광지,정모시쉼터,정모시쉼터,,제주특별자치도 서귀포시 서귀동 962,제주특별자치도 서귀포시 부두로5번길 9,33.244876,126.5709843,,,,,,,,,,,,,,
CNTS_200000000007536,관광지,걸서악오름,걸서악오름,,제주특별자치도 서귀포시 남원읍 하례리 124,제주특별자치도 서귀포시 남원읍 하례로 393,33.3420367,126.5884214,,,,,,,,,,,,,,
CONT_000000000500169,관광지,라온골프클럽,라온골프클럽,,제주특별자치도 제주시 한경면 저지리 산 18,제주특별자치도 제주시 한경면 용금로 998,33.3448687,126.2782452,,,,,,,,,,,,,,
CONT_000000000500581,관광지,제주향교,제주향교,,제주특별자치도 제주시 용담일동 298-8,제주특별자치도 제주시 서문로 43,33.511157,126.5160507,,,,,,,,,,,,,,
CONT_000000000500201,관광지,"물메 (물미, 수산봉)","물메 (물미, 수산봉)",,제주특별자치도 제주시 애월읍 수산리 산 1-1,제주특별자치도 제주시 애월읍 수산리 산 1-1,33.4737592,126.3846826,,,,,,,,,,,,,,
CNTS_200000000008597,관광지,팀케이,팀케이,,제주특별자치도 제주시 조천읍 북촌리 450-1,제주특별자치도 제주시 조천읍 북촌13길 23,33.5510953,126.6960511,,,,,,,,,,,,,,
CNTS_200000000008314,관광지,포레스트 사파리,포레스트 사파리,,제주특별자치도 제주시 조천읍 선흘리 1817,제주특별자치도 제주시 조천읍 선교로 474-1,33.4777041,126.7135515,,,,,,,,,,,,,,
CNTS_200000000007676,관광지,신창풍차해안도로,신창풍차해안도로,,제주특별자치도 제주시 한경면 신창리 1322-1,제주특별자치도 제주시 한경면 신창리 1322-1,33.34303041,126.1746042,,,,,,,,,,,,,,
CNTS_200000000007677,관광지,남수각 하늘길 벽화거리,남수각 하늘길 벽화거리,,제주특별자치도 제주시 일도1동 1100-12,제주특별자치도 제주시 중앙로13길 32,33.5114291,126.5278268,,,,,,,,,,,,,,
CONT_000000000500300,관광지,삼성혈,삼성혈,,제주특별자치도 제주시 삼성로 22,제주특별자치도 제주시 삼성로 22,33.504166,126.5288,722-3315,"2,500","2,000","1,700","1,100","1,000",600,"1,000",700,"1,000","1,000",30,40,"연중무휴 (1/1,설,추석 10시 개장 ) /장애인 단체 700원 관람객 1시간 30분 무료주차"
CONT_000000000500384,관광지,쇠소깍,쇠소깍,,제주특별자치도 서귀포시 하효동 995,제주특별자치도 서귀포시 쇠소깍로 128,33.2522055,126.6231188,,,,,,,,,,,,,,
CNTS_200000000008157,관광지,반석탕,반석탕,,제주특별자치도 제주시 삼도2동 809-1,제주특별자치도 제주시 남성로 158-6,33.5088216,126.521984,,,,,,,,,,,,,,
CNTS_200000000007192,관광지,남원 위미2리 어촌계,남원 위미2리 어촌계,,제주특별자치도 서귀포시 남원읍 위미리 1662-1,제주특별자치도 서귀포시 남원읍 태위로 208,33.274857,126.6695033,,,,,,,,,,,,,,
CNTS_200000000007493,관광지,이로이로공방,이로이로공방,,제주특별자치도 제주시 구좌읍 하도리 1249,제주특별자치도 제주시 구좌읍 하도7길 16-11,33.5157049,126.8864438,,,,,,,,,,,,,,
CNTS_200000000007940,관광지,고사리숲,고사리숲,,제주특별자치도 제주시 애월읍 광령리 2535  제주관광대학교 내 창업보육센터 본관 315호,제주특별자치도 제주시 애월읍 평화로 2715 제주관광대학교 내 창업보육센터 본관 315호,33.4487267,126.4339396,,,,,,,,,,,,,,
CNTS_200000000007278,관광지,농개,농개,,제주특별자치도 서귀포시 성산읍 신산리 561-1,제주특별자치도 서귀포시 성산읍 환해장성로111번길 4,33.38036669,126.8815194,,,,,,,,,,,,,,
CONT_000000000500182,관광지,만장굴,만장굴,,제주특별자치도 제주시 구좌읍 월정리 산 41-5,제주특별자치도 제주시 구좌읍 만장굴길 182,33.5548185,126.7969015,710-7903,"4,000","3,000","2,000","1,500","2,000","1,500",무료,무료,,,10,40,"매월 첫번째 수요일 휴관/ 군인 1,000-2,000원"
CNTS_000000000019854,관광지,조천함덕해안도로,조천함덕해안도로,,제주특별자치도 제주시 조천읍 조천리 3462,제주특별자치도 제주시 조천읍 조천8길 14-1,33.52976,126.6448,,,,,,,,,,,,,,
CNTS_200000000007941,관광지,제주다,제주다,,제주특별자치도 제주시 애월읍 납읍리 1417-4,제주특별자치도 제주시 애월읍 납읍남로 65,33.4310983,126.3293946,,,,,,,,,,,,,,
CNTS_200000000007861,관광지,남내소,남내소,,제주특별자치도 서귀포시 남원읍 하례리,제주특별자치도 서귀포시 남원읍 하례로,33.3420367,126.5884214,,,,,,,,,,,,,,
CONT_000000000500034,관광지,거문오름(UNESCO 세계자연유산),거문오름(UNESCO 세계자연유산),,제주특별자치도 제주시 조천읍 선흘리 478,제주특별자치도 제주시 조천읍 선교로 569-36,33.45307315,126.7235079,710-8981,"2,000","1,600","1,000",800,"1,000",800,무료,,,,10,,휴관일:매주 화요일 설날 추석 / 기상악화 시 통제 탐방 희망 전 달 1일 예약 필수(당일예약 안됨)
CNTS_000000000020299,관광지,제주올레 7코스,제주올레 7코스,,제주특별자치도 서귀포시 서홍동 795-1,제주특별자치도 서귀포시 서홍동 795-1,33.240437,126.548225,,,,,,,,,,,,,,
CNTS_200000000007157,관광지,사계 용머리해안 (해산물),사계 용머리해안 (해산물),,제주특별자치도 서귀포시 안덕면 사계리 118-3,제주특별자치도 서귀포시 안덕면 사계남로216번길 28,33.2336721,126.311389,,,,,,,,,,,,,,
CNTS_200000000007280,관광지,오래물,오래물,,제주특별자치도 제주시 도두1동 2614-5,제주특별자치도 제주시 도공로 2,33.5061061,126.4650426,,,,,,,,,,,,,,
CNTS_200000000007859,관광지,게우지코지,게우지코지,,제주특별자치도 서귀포시 하효동,제주특별자치도 서귀포시 하효동,33.2438505,126.6186661,,,,,,,,,,,,,,
CNTS_200000000007942,관광지,비자림농원,비자림농원,,제주특별자치도 제주시 조천읍 선흘리 2740,제주특별자치도 제주시 조천읍 선흘동1길 31-71,33.5142094,126.718764,,,,,,,,,,,,,,
CNTS_200000000008053,관광지,성이시돌목장,성이시돌목장,,제주특별자치도 제주시 한림읍 금악리 116,제주특별자치도 제주시 한림읍 산록남로 53,33.3529941,126.3139406,,,,,,,,,,,,,,
CONT_000000000500353,관광지,섶섬(서귀포해양도립공원),섶섬(서귀포해양도립공원),,제주특별자치도 서귀포시 마소물로,제주특별자치도 서귀포시 마소물로,33.230137,126.5992,,,,,,,,,,,,,,
CONT_000000000500068,관광지,"군산(군산오름,코메오름)","군산(군산오름,코메오름)",,제주특별자치도 서귀포시 안덕면 창천리 564,제주특별자치도 서귀포시 안덕면 창천리 564,33.25584,126.370255,,,,,,,,,,,,,,
CONT_000000000500429,관광지,어승생,어승생,,제주특별자치도 제주시 해안동 1100도로 555번지 (해안동 산220-12번지),제주특별자치도 제주시 해안동 1100도로 555번지 (해안동 산220-12번지),33.397373,126.49035,,,,,,,,,,,,,,
CNTS_200000000007534,관광지,고살리숲길,고살리숲길,,제주특별자치도 서귀포시 남원읍 하례리 산 54-2,제주특별자치도 서귀포시 남원읍 하례리 산 54-2,33.31648864,126.5975409,,,,,,,,,,,,,,
CONT_000000000500466,관광지,용눈이오름,용눈이오름,,제주특별자치도 제주시 구좌읍 종달논길,제주특별자치도 제주시 구좌읍 종달논길,33.45993,126.831635,,,,,,,,,,,,,,
CONT_000000000500551,관광지,제주목관아,제주목관아,,제주특별자치도 제주시 관덕로 25,제주특별자치도 제주시 관덕로 25,33.514103,126.52193,710-6714,"1,500","1,000",800,600,400,300,무료,,,,10,30,도민 무료 /연중무휴
CNTS_000000000001530,관광지,세인트포골프장,세인트포골프장,,제주특별자치도 제주시 구좌읍 김녕리 5160-2,제주특별자치도 제주시 구좌읍 선유로 445-55,33.5199412,126.7412425,,,,,,,,,,,,,,
CONT_000000000500649,관광지,탑동,탑동,,제주특별자치도 제주시 삼도이동 1262,제주특별자치도 제주시 중앙로 2,33.518116,126.5241853,,,,,,,,,,,,,,
CONT_000000000500163,관광지,둔지봉,둔지봉,,제주특별자치도 제주시 구좌읍 한동리 산 40,제주특별자치도 제주시 구좌읍 한동리 산 40,33.50136,126.79464,,,,,,,,,,,,,,
CONT_000000000500570,관광지,제주절물자연휴양림,제주절물자연휴양림,,제주특별자치도 제주시 봉개동 산 78-1,제주특별자치도 제주시 명림로 584,33.439373,126.62845,728-1510,"1,000",800,600,500,300,200,무료,무료,,,20,60,주차요금 유료/만 6세 이하 무료
CNTS_200000000008996,관광지,윈드 1947 카트 테마 파크,,,제주특별자치도 서귀포시 토평동 1799 윈드 1947 카트 테마 파크,제주특별자치도 서귀포시 토평공단로 78-27 (토평동) 윈드 1947 카트 테마 파크,,,,,,,,,,,,,,,,
CONT_000000000500477,관광지,우도(해양도립공원),우도(해양도립공원),,제주특별자치도 제주시 우도면 연평리 904-1,제주특별자치도 제주시 우도면 삼양고수물길 1,33.51949,126.95109,,,,,,,,,,,,,,
CONT_000000000500652,관광지,토끼섬,토끼섬,,제주특별자치도 제주시 구좌읍 하도리,제주특별자치도 제주시 구좌읍 하도리,33.52437537,126.9028257,,,,,,,,,,,,,,
CNTS_000000000021642,관광지,가파초등학교 마라분교장,가파초등학교 마라분교장,,제주특별자치도 서귀포시 대정읍 가파리 696,제주특별자치도 서귀포시 대정읍 마라로 58,33.119247,126.26694,,,,,,,,,,,,,,
CNTS_000000000020975,관광지,무릉곶자왈,무릉곶자왈,,제주특별자치도 서귀포시 대정읍 무릉리 산 1,제주특별자치도 서귀포시 대정읍 무릉리 산 1,33.291157,126.26312,,,,,,,,,,,,,,
CONT_000000000500156,관광지,동백동산,동백동산,,제주특별자치도 제주시 조천읍 선흘리 산 12,제주특별자치도 제주시 조천읍 선흘리 산 12,33.51234966,126.7072644,,,,,,,,,,,,,,
CNTS_000000000022877,관광지,함덕백사장 & 서우봉,함덕백사장 & 서우봉,,제주특별자치도 제주시 조천읍 함덕리 1008-1,제주특별자치도 제주시 조천읍 조함해안로 519-10,33.54379,126.668846,,,,,,,,,,,,,,
CONT_000000000500469,관광지,용두암,용두암,,제주특별자치도 제주시 용담이동 483,제주특별자치도 제주시 용두암길 15,33.5149624,126.5116869,728-3601,무료,무료,무료,무료,무료,무료,무료,무료,무료,무료,,30,주차요금 유료 (주차장 연락처 : 712-4896)
CNTS_000000000022222,관광지,서귀포유람선,서귀포유람선,,제주특별자치도 서귀포시 서홍동 707,제주특별자치도 서귀포시 남성중로 43,33.239918,126.55842,,,,,,,,,,,,,,
CNTS_200000000009031,관광지,윈드1947 카트 테마파크,윈드1947 카트 테마파크,,제주특별자치도 서귀포시 토평동 1799,제주특별자치도 서귀포시 토평공단로 78-27,33.289717,126.5888625,,,,,,,,,,,,,,
CONT_000000000500036,관광지,동검은이오름(거미오름),동검은이오름(거미오름),,제주특별자치도 제주시 구좌읍 종달리 산 70,제주특별자치도 제주시 구좌읍 종달리 산 70,33.44907,126.80516,,,,,,,,,,,,,,
CNTS_200000000007159,관광지,신산신양해안도로 (해산물),신산신양해안도로 (해산물),,제주특별자치도 서귀포시 성산읍 고성리,제주특별자치도 서귀포시 성산읍 고성리,,,,,,,,,,,,,,,,
CONT_000000000500533,관광지,제주 삼양동 유적,제주 삼양동 유적,,제주특별자치도 제주시 선사로2길 13 (삼양일동),제주특별자치도 제주시 선사로2길 13 (삼양일동),33.523994,126.58665,710-6806,무료,무료,무료,무료,무료,무료,무료,무료,무료,무료,10,30,연중무휴
CONT_000000000500610,관광지,지미봉,지미봉,,제주특별자치도 제주시 구좌읍 종달리 513,제주특별자치도 제주시 구좌읍 종달로1길 91-16,33.48953474,126.8779419,,,,,,,,,,,,,,
CONT_000000000500118,관광지,다랑쉬오름(월랑봉),다랑쉬오름(월랑봉),,제주특별자치도 제주시 구좌읍 세화리 6,제주특별자치도 제주시 구좌읍 구좌로 109-8,33.4766607,126.8214352,,,,,,,,,,,,,,
CNTS_200000000007491,관광지,유리멘탈 스튜디오,유리멘탈 스튜디오,,제주특별자치도 제주시 한경면 조수리 553-1,제주특별자치도 제주시 한경면 홍수암로 520,33.3412645,126.2286517,,,,,,,,,,,,,,
CNTS_000000000020052,관광지,이니스프리제주하우스,이니스프리제주하우스,,제주특별자치도 서귀포시 안덕면 산화역사로 425,제주특별자치도 서귀포시 안덕면 산화역사로 425,33.30579,126.289444,,,,,,,,,,,,,,
CONT_000000000500400,관광지,신양섭지해수욕장,신양섭지해수욕장,,제주특별자치도 서귀포시 성산읍 고성리 127-2,제주특별자치도 서귀포시 성산읍 섭지코지로 107,33.4349312,126.9231116,,,,,,,,,,,,,,
CNTS_200000000007409,관광지,신화워터파크,신화워터파크,,제주특별자치도 서귀포시 안덕면 서광리 산 24,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,33.3017501,126.3206458,1670-1188,,,,,,,,,,,,,"기타 가격 문의 홈페이지 참조 / 36,000(성인,소인) 그 외 문의"
CNTS_200000000007344,관광지,이호테우해수욕장,이호테우해수욕장,,제주특별자치도 제주시 이호2동 1600-1,제주특별자치도 제주시 도리로 20,33.4961851,126.4559518,,,,,,,,,,,,,,
CONT_000000000500293,관광지,산천단곰솔,산천단곰솔,,제주특별자치도 제주시 아라일동 375-1,제주특별자치도 제주시 516로 3041-24,33.4474924,126.5550308,,,,,,,,,,,,,,
CONT_000000000500616,관광지,"천아오름(낭오름,天娥岳)","천아오름(낭오름,天娥岳)",,제주특별자치도 제주시 애월읍 광령리 604-1,제주특별자치도 제주시 애월읍 산록서로 678-207,33.39625976,126.4888362,,,,,,,,,,,,,,
CONT_000000000500038,관광지,거친오름,거친오름,,제주특별자치도 제주시 명림로 520 (봉개동),제주특별자치도 제주시 명림로 520 (봉개동),33.445274,126.61945,,,,,,,,,,,,,,
CNTS_000000000019573,관광지,애월환해장성,애월환해장성,,제주특별자치도 제주시 애월읍 애월리 1957-1,제주특별자치도 제주시 애월읍 애월로3길 60,33.4683273,126.3130121,,,,,,,,,,,,,,
CNTS_200000000007461,관광지,수월봉 전기자전거,수월봉 전기자전거,,제주특별자치도 제주시 한경면 고산리 3674-9,제주특별자치도 제주시 한경면 고산리 3674-9,33.2988231,126.1681169,,,,,,,,,,,,,,
CNTS_000000000022885,관광지,주정공장(동척회사) 옛터,주정공장(동척회사) 옛터,,제주특별자치도 제주시 건입동 918-32 일대,제주특별자치도 제주시 임항로 111 (건입동)일대,33.51911,126.5345,,,,,,,,,,,,,,
CNTS_000000000000972,관광지,김영갑갤러리 두모악,김영갑갤러리 두모악,,제주특별자치도 서귀포시 성산읍 삼달리 437-5,제주특별자치도 서귀포시 성산읍 삼달로 137,33.372063,126.85418,784-9907,"4,500",,"3,000",,"1,500",,"1,500",,"3,000",,,30,"휴관일:수요일/1월1일/설,추석 당일/ 제주도민ㆍ군인 3000원"
CONT_000000000500263,관광지,붉은오름(성산읍),붉은오름(성산읍),,제주특별자치도 서귀포시 성산읍 고성리 57,제주특별자치도 서귀포시 성산읍 섭지코지로 261,33.42664477,126.9323537,,,,,,,,,,,,,,
